individual,f1,elapsed_time
"[0.560218016440143, 0.9285063571481096, 0.013035354688875178, 0.4859189132845262, 0.5435401216472846, 0.18299858739818564, 0.6091656155375712, 0.29555736351792383, 0.4479341117408503, 0.6922159029501376]",0.40438012280117547,0.05854
"[0.11386994742250278, 0.763024803736724, 0.8573442819198043, 0.912467603551925, 0.07518686873542735, 0.5562748423971359, 0.6622202683464492, 0.388882543867604, 0.05265681413434875, 0.5183337699877658]",0.40438012280117547,0.057949
"[0.18263441864357954, 0.8049178791596984, 0.35003689656511094, 0.07301018140707427, 0.5532711021884279, 0.8964676419563039, 0.6091656155375712, 0.29555736351792383, 0.6253866617540443, 0.5183337699877658]",0.40438012280117547,0.058508
"[0.7280818882275006, 0.6430758627452882, 0.9068547211997998, 0.9638149686186198, 0.020784179773995937, 0.4748093035273574, 0.17818660796289465, 0.11260232916819413, 0.011676656719160516, 0.1031772637204802]",0.40438012280117547,0.058219
"[0.1677968456919927, 0.6430758627452882, 0.9068547211997998, 0.9638149686186198, 0.020784179773995937, 0.4748093035273574, 0.2655350891192837, 0.046734441266232496, 0.6403181437510239, 0.1031772637204802]",0.40438012280117547,0.058136
"[0.11386994742250278, 0.763024803736724, 0.8573442819198043, 0.912467603551925, 0.6038790080841725, 0.5213717885027856, 0.6356079954911525, 0.697915193179889, 0.05265681413434875, 0.8063629341245092]",0.40438012280117547,0.058721
"[0.560218016440143, 0.9285063571481096, 0.013035354688875178, 0.4859189132845262, 0.5435401216472846, 0.18299858739818564, 0.2655350891192837, 0.018544237014189835, 0.6403181437510239, 0.6922159029501376]",0.40438012280117547,0.059804
"[0.18263441864357954, 0.8049178791596984, 0.35003689656511094, 0.1493529252275354, 0.4995766378747053, 0.4877198138207093, 0.4138561810215564, 0.7926853492851075, 0.6253866617540443, 0.5183337699877658]",0.40438012280117547,0.058255
"[0.8588217937953955, 0.6480281226831305, 0.33742389374402026, 0.13218374825614476, 0.7754634725604875, 0.5213717885027856, 0.6356079954911525, 0.697915193179889, 0.014783195270236749, 0.2437548200500569]",0.40438012280117547,0.05794
"[0.18263441864357954, 0.8049178791596984, 0.35003689656511094, 0.07301018140707427, 0.2738066910377731, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.6253866617540443, 0.5183337699877658]",0.40438012280117547,0.061585
"[0.3889255087236362, 0.42020284293903254, 0.7862389347982867, 0.30439520309537493, 0.6038790080841725, 0.5213717885027856, 0.6356079954911525, 0.7663690747291527, 0.15021252532204354, 0.13768346024706068]",0.40438012280117547,0.057748
"[0.560218016440143, 0.9285063571481096, 0.33742389374402026, 0.13218374825614476, 0.7754634725604875, 0.9770140074857768, 0.2655350891192837, 0.046734441266232496, 0.6403181437510239, 0.6922159029501376]",0.40438012280117547,0.058809
"[0.7280818882275006, 0.33721411461650064, 0.4843149299562277, 0.5638790793923937, 0.5207489876065082, 0.8964676419563039, 0.6091656155375712, 0.29555736351792383, 0.6403181437510239, 0.5707653544053498]",0.40438012280117547,0.059633
"[0.20520436659821661, 0.42020284293903254, 0.9347019514035926, 0.1493529252275354, 0.4995766378747053, 0.4877198138207093, 0.4138561810215564, 0.511326218779878, 0.7680018947870689, 0.023410702849290144]",0.40438012280117547,0.058658
"[0.3889255087236362, 0.6430758627452882, 0.9068547211997998, 0.9638149686186198, 0.4995766378747053, 0.4877198138207093, 0.4138561810215564, 0.7663690747291527, 0.15021252532204354, 0.13768346024706068]",0.40438012280117547,0.059819
"[0.1677968456919927, 0.6430758627452882, 0.9068547211997998, 0.07301018140707427, 0.5532711021884279, 0.6815095193112504, 0.9596683481158086, 0.7926853492851075, 0.6253866617540443, 0.1031772637204802]",0.40438012280117547,0.060275
"[0.3889255087236362, 0.42020284293903254, 0.9347019514035926, 0.1493529252275354, 0.4995766378747053, 0.4877198138207093, 0.6356079954911525, 0.697915193179889, 0.15021252532204354, 0.13768346024706068]",0.40438012280117547,0.059649
"[0.3510900586343184, 0.2650945234154435, 0.7862389347982867, 0.30439520309537493, 0.5435401216472846, 0.18299858739818564, 0.2655350891192837, 0.018544237014189835, 0.06110119595047658, 0.4020926027395021]",0.40438012280117547,0.06023
"[0.1677968456919927, 0.6430758627452882, 0.9068547211997998, 0.9638149686186198, 0.020784179773995937, 0.4748093035273574, 0.17818660796289465, 0.27440940800434, 0.6253866617540443, 0.5183337699877658]",0.40438012280117547,0.059311
"[0.4349817726810089, 0.25129977942171977, 0.21500667924869565, 0.1493529252275354, 0.4995766378747053, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.8146167597667165, 0.6922159029501376]",0.40438012280117547,0.061849
"[0.3889255087236362, 0.42020284293903254, 0.9347019514035926, 0.30439520309537493, 0.6038790080841725, 0.5213717885027856, 0.9596683481158086, 0.7926853492851075, 0.15021252532204354, 0.13768346024706068]",0.40438012280117547,0.059566
"[0.3510900586343184, 0.2650945234154435, 0.21500667924869565, 0.21822209919765145, 0.6038790080841725, 0.5213717885027856, 0.9596683481158086, 0.7926853492851075, 0.06110119595047658, 0.4020926027395021]",0.40438012280117547,0.059413
"[0.3510900586343184, 0.2650945234154435, 0.7862389347982867, 0.30439520309537493, 0.6038790080841725, 0.9416399005569742, 0.5677098241256883, 0.7926853492851075, 0.06110119595047658, 0.4020926027395021]",0.40438012280117547,0.059759
"[0.18263441864357954, 0.8049178791596984, 0.35003689656511094, 0.1493529252275354, 0.4995766378747053, 0.4877198138207093, 0.4138561810215564, 0.7663690747291527, 0.15021252532204354, 0.13768346024706068]",0.40438012280117547,0.059672
"[0.3889255087236362, 0.763024803736724, 0.8573442819198043, 0.912467603551925, 0.07518686873542735, 0.5562748423971359, 0.6622202683464492, 0.7663690747291527, 0.15021252532204354, 0.13768346024706068]",0.40438012280117547,0.05902
"[0.4349817726810089, 0.9285063571481096, 0.013035354688875178, 0.4859189132845262, 0.5435401216472846, 0.18299858739818564, 0.2655350891192837, 0.018544237014189835, 0.014783195270236749, 0.6641454452351936]",0.40438012280117547,0.059656
"[0.3889255087236362, 0.42020284293903254, 0.9347019514035926, 0.1493529252275354, 0.4995766378747053, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.15021252532204354, 0.13768346024706068]",0.40438012280117547,0.06348
"[0.3510900586343184, 0.2650945234154435, 0.7862389347982867, 0.30439520309537493, 0.5435401216472846, 0.5213717885027856, 0.9596683481158086, 0.7926853492851075, 0.06110119595047658, 0.4020926027395021]",0.40438012280117547,0.059791
"[0.1677968456919927, 0.6430758627452882, 0.9068547211997998, 0.9638149686186198, 0.5435401216472846, 0.18299858739818564, 0.2655350891192837, 0.018544237014189835, 0.014783195270236749, 0.2437548200500569]",0.40438012280117547,0.059001
"[0.3510900586343184, 0.2650945234154435, 0.7862389347982867, 0.30439520309537493, 0.6038790080841725, 0.5213717885027856, 0.20842085334251037, 0.27440940800434, 0.06110119595047658, 0.4020926027395021]",0.40438012280117547,0.057421
"[0.560218016440143, 0.9285063571481096, 0.013035354688875178, 0.4859189132845262, 0.4995766378747053, 0.4877198138207093, 0.4138561810215564, 0.7663690747291527, 0.15021252532204354, 0.6922159029501376]",0.40438012280117547,0.059967
"[0.4349817726810089, 0.6480281226831305, 0.33742389374402026, 0.13218374825614476, 0.7754634725604875, 0.9770140074857768, 0.20842085334251037, 0.27440940800434, 0.014783195270236749, 0.6922159029501376]",0.40438012280117547,0.061682
"[0.3889255087236362, 0.42020284293903254, 0.9347019514035926, 0.21822209919765145, 0.2738066910377731, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.15021252532204354, 0.13768346024706068]",0.40438012280117547,0.059001
"[0.4349817726810089, 0.25129977942171977, 0.9347019514035926, 0.1493529252275354, 0.2738066910377731, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.8146167597667165, 0.6922159029501376]",0.40438012280117547,0.058983
"[0.4349817726810089, 0.6480281226831305, 0.33742389374402026, 0.13218374825614476, 0.020784179773995937, 0.4748093035273574, 0.17818660796289465, 0.27440940800434, 0.014783195270236749, 0.2437548200500569]",0.40438012280117547,0.05812
"[0.4349817726810089, 0.25129977942171977, 0.21500667924869565, 0.21822209919765145, 0.2738066910377731, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.06110119595047658, 0.6922159029501376]",0.40438012280117547,0.058692
"[0.560218016440143, 0.9285063571481096, 0.013035354688875178, 0.4859189132845262, 0.5435401216472846, 0.18299858739818564, 0.17818660796289465, 0.27440940800434, 0.014783195270236749, 0.2437548200500569]",0.40438012280117547,0.059563
"[0.4349817726810089, 0.25129977942171977, 0.8573442819198043, 0.912467603551925, 0.07518686873542735, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.8146167597667165, 0.6922159029501376]",0.40438012280117547,0.058195
"[0.4349817726810089, 0.6480281226831305, 0.33742389374402026, 0.13218374825614476, 0.7754634725604875, 0.9770140074857768, 0.20842085334251037, 0.27440940800434, 0.8146167597667165, 0.6641454452351936]",0.40438012280117547,0.057762
"[0.3510900586343184, 0.763024803736724, 0.8573442819198043, 0.912467603551925, 0.07518686873542735, 0.5562748423971359, 0.6622202683464492, 0.27440940800434, 0.014783195270236749, 0.6641454452351936]",0.40438012280117547,0.058527
"[0.3510900586343184, 0.763024803736724, 0.8573442819198043, 0.912467603551925, 0.07518686873542735, 0.5562748423971359, 0.4138561810215564, 0.7663690747291527, 0.15021252532204354, 0.13768346024706068]",0.40438012280117547,0.059359
"[0.4349817726810089, 0.25129977942171977, 0.21500667924869565, 0.21822209919765145, 0.2738066910377731, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.06110119595047658, 0.4020926027395021]",0.40438012280117547,0.05857
"[0.3889255087236362, 0.42020284293903254, 0.9347019514035926, 0.1493529252275354, 0.4995766378747053, 0.9770140074857768, 0.20842085334251037, 0.27440940800434, 0.15021252532204354, 0.13768346024706068]",0.40438012280117547,0.058497
"[0.3510900586343184, 0.6430758627452882, 0.8573442819198043, 0.912467603551925, 0.07518686873542735, 0.5562748423971359, 0.6622202683464492, 0.388882543867604, 0.06110119595047658, 0.4020926027395021]",0.40438012280117547,0.064808
"[0.3889255087236362, 0.42020284293903254, 0.9347019514035926, 0.4859189132845262, 0.5435401216472846, 0.18299858739818564, 0.2655350891192837, 0.018544237014189835, 0.6403181437510239, 0.13768346024706068]",0.40438012280117547,0.062102
"[0.4349817726810089, 0.25129977942171977, 0.21500667924869565, 0.21822209919765145, 0.5532711021884279, 0.6815095193112504, 0.9596683481158086, 0.7926853492851075, 0.6253866617540443, 0.6922159029501376]",0.40438012280117547,0.063453
"[0.4349817726810089, 0.25129977942171977, 0.21500667924869565, 0.21822209919765145, 0.2738066910377731, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.8146167597667165, 0.6641454452351936]",0.40438012280117547,0.066616
"[0.3889255087236362, 0.25129977942171977, 0.21500667924869565, 0.21822209919765145, 0.2738066910377731, 0.9416399005569742, 0.6622202683464492, 0.7663690747291527, 0.15021252532204354, 0.13768346024706068]",0.40438012280117547,0.062891
"[0.3510900586343184, 0.763024803736724, 0.21500667924869565, 0.1493529252275354, 0.4995766378747053, 0.5562748423971359, 0.6622202683464492, 0.388882543867604, 0.06110119595047658, 0.4020926027395021]",0.40438012280117547,0.069892
"[0.4349817726810089, 0.25129977942171977, 0.21500667924869565, 0.21822209919765145, 0.7754634725604875, 0.9770140074857768, 0.20842085334251037, 0.27440940800434, 0.8146167597667165, 0.6641454452351936]",0.40438012280117547,0.060968
"[0.1677968456919927, 0.6430758627452882, 0.9068547211997998, 0.9638149686186198, 0.020784179773995937, 0.9416399005569742, 0.5677098241256883, 0.27440940800434, 0.014783195270236749, 0.2437548200500569]",0.40438012280117547,0.061622
"[0.4349817726810089, 0.763024803736724, 0.8573442819198043, 0.912467603551925, 0.07518686873542735, 0.5562748423971359, 0.6622202683464492, 0.7663690747291527, 0.8146167597667165, 0.6922159029501376]",0.40438012280117547,0.061766
"[0.4349817726810089, 0.25129977942171977, 0.21500667924869565, 0.1493529252275354, 0.7754634725604875, 0.9770140074857768, 0.5677098241256883, 0.018544237014189835, 0.8146167597667165, 0.6922159029501376]",0.40438012280117547,0.062881
"[0.4349817726810089, 0.6480281226831305, 0.33742389374402026, 0.13218374825614476, 0.2738066910377731, 0.9416399005569742, 0.20842085334251037, 0.27440940800434, 0.8146167597667165, 0.6641454452351936]",0.40438012280117547,0.061897
"[0.4349817726810089, 0.6480281226831305, 0.33742389374402026, 0.21822209919765145, 0.7754634725604875, 0.9770140074857768, 0.20842085334251037, 0.27440940800434, 0.014783195270236749, 0.6922159029501376]",0.40438012280117547,0.065025
"[0.3889255087236362, 0.763024803736724, 0.8573442819198043, 0.912467603551925, 0.07518686873542735, 0.5562748423971359, 0.6622202683464492, 0.7663690747291527, 0.15021252532204354, 0.4020926027395021]",0.40438012280117547,0.062482
"[0.4349817726810089, 0.25129977942171977, 0.21500667924869565, 0.21822209919765145, 0.07518686873542735, 0.5562748423971359, 0.6622202683464492, 0.7663690747291527, 0.8146167597667165, 0.6922159029501376]",0.40438012280117547,0.063925
"[0.4349817726810089, 0.6480281226831305, 0.33742389374402026, 0.13218374825614476, 0.7754634725604875, 0.9770140074857768, 0.20842085334251037, 0.018544237014189835, 0.8146167597667165, 0.6922159029501376]",0.40438012280117547,0.061602
"[0.4349817726810089, 0.25129977942171977, 0.9347019514035926, 0.1493529252275354, 0.2738066910377731, 0.9416399005569742, 0.5677098241256883, 0.27440940800434, 0.8146167597667165, 0.6922159029501376]",0.40438012280117547,0.061028
"[0.1677968456919927, 0.6430758627452882, 0.9068547211997998, 0.9638149686186198, 0.020784179773995937, 0.4748093035273574, 0.17818660796289465, 0.27440940800434, 0.014783195270236749, 0.6922159029501376]",0.40438012280117547,0.062952
"[0.4349817726810089, 0.6480281226831305, 0.9347019514035926, 0.1493529252275354, 0.4995766378747053, 0.9416399005569742, 0.20842085334251037, 0.27440940800434, 0.014783195270236749, 0.6922159029501376]",0.40438012280117547,0.057921
"[0.4349817726810089, 0.6480281226831305, 0.33742389374402026, 0.13218374825614476, 0.7754634725604875, 0.9770140074857768, 0.20842085334251037, 0.27440940800434, 0.014783195270236749, 0.6641454452351936]",0.40438012280117547,0.060878
"[0.4349817726810089, 0.25129977942171977, 0.21500667924869565, 0.21822209919765145, 0.2738066910377731, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.15021252532204354, 0.13768346024706068]",0.40438012280117547,0.06279
"[0.4349817726810089, 0.25129977942171977, 0.9347019514035926, 0.21822209919765145, 0.2738066910377731, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.8146167597667165, 0.6922159029501376]",0.40438012280117547,0.06192
"[0.4349817726810089, 0.6480281226831305, 0.33742389374402026, 0.13218374825614476, 0.7754634725604875, 0.9770140074857768, 0.20842085334251037, 0.27440940800434, 0.8146167597667165, 0.6922159029501376]",0.40438012280117547,0.069421
"[0.4349817726810089, 0.6430758627452882, 0.9068547211997998, 0.21822209919765145, 0.2738066910377731, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.8146167597667165, 0.6922159029501376]",0.40438012280117547,0.062208
"[0.3889255087236362, 0.763024803736724, 0.33742389374402026, 0.13218374825614476, 0.7754634725604875, 0.5562748423971359, 0.6622202683464492, 0.7663690747291527, 0.15021252532204354, 0.13768346024706068]",0.40438012280117547,0.058997
"[0.3889255087236362, 0.763024803736724, 0.21500667924869565, 0.21822209919765145, 0.2738066910377731, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.15021252532204354, 0.13768346024706068]",0.40438012280117547,0.058592
"[0.3510900586343184, 0.25129977942171977, 0.21500667924869565, 0.21822209919765145, 0.2738066910377731, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.8146167597667165, 0.6922159029501376]",0.40438012280117547,0.058447
"[0.4349817726810089, 0.25129977942171977, 0.21500667924869565, 0.1493529252275354, 0.4995766378747053, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.8146167597667165, 0.6922159029501376]",0.40438012280117547,0.059502
"[0.3510900586343184, 0.763024803736724, 0.33742389374402026, 0.912467603551925, 0.07518686873542735, 0.5562748423971359, 0.6622202683464492, 0.388882543867604, 0.06110119595047658, 0.4020926027395021]",0.40438012280117547,0.059243
"[0.3510900586343184, 0.763024803736724, 0.8573442819198043, 0.912467603551925, 0.07518686873542735, 0.5562748423971359, 0.5677098241256883, 0.018544237014189835, 0.8146167597667165, 0.6922159029501376]",0.40438012280117547,0.060013
"[0.1677968456919927, 0.6430758627452882, 0.9068547211997998, 0.9638149686186198, 0.020784179773995937, 0.4748093035273574, 0.17818660796289465, 0.27440940800434, 0.014783195270236749, 0.2437548200500569]",0.40438012280117547,0.057967
"[0.4349817726810089, 0.6480281226831305, 0.33742389374402026, 0.13218374825614476, 0.7754634725604875, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.8146167597667165, 0.6641454452351936]",0.40438012280117547,0.057922
"[0.4349817726810089, 0.25129977942171977, 0.21500667924869565, 0.21822209919765145, 0.4995766378747053, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.15021252532204354, 0.6922159029501376]",0.40438012280117547,0.061566
"[0.4349817726810089, 0.25129977942171977, 0.21500667924869565, 0.1493529252275354, 0.4995766378747053, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.15021252532204354, 0.6922159029501376]",0.40438012280117547,0.062977
"[0.4349817726810089, 0.25129977942171977, 0.9347019514035926, 0.21822209919765145, 0.2738066910377731, 0.9416399005569742, 0.5677098241256883, 0.018544237014189835, 0.8146167597667165, 0.6922159029501376]",0.40438012280117547,0.060093
"[0.4349817726810089, 0.6480281226831305, 0.33742389374402026, 0.13218374825614476, 0.020784179773995937, 0.4748093035273574, 0.17818660796289465, 0.27440940800434, 0.014783195270236749, 0.6922159029501376]",0.40438012280117547,0.061463
"[0.3889255087236362, 0.42020284293903254, 0.9347019514035926, 0.1493529252275354, 0.4995766378747053, 0.5562748423971359, 0.6622202683464492, 0.388882543867604, 0.15021252532204354, 0.13768346024706068]",0.40438012280117547,0.061037
